"","Lat","Lon","StudyID","UniqueLakeName","optional"
"2217",28.38,-81.22,"repo5","L8554",TRUE
"2218",26.46,-80.85,"repo5","L0299",TRUE
"2219",26.83,-80.78,"repo5","L0299",TRUE
"2220",26.87,-80.85,"repo5","L0299",TRUE
"2221",26.99,-80.62,"repo5","L0299",TRUE
"2222",26.93,-80.68,"repo5","L0299",TRUE
"2223",26.88,-80.73,"repo5","L0299",TRUE
"2224",26.93,-80.8,"repo5","L0299",TRUE
"2225",26.81,-80.95,"repo5","L0299",TRUE
"2226",28.08,-81.68,"repo5","L9578",TRUE
"2227",27.96,-81.86,"repo5","L8555",TRUE
"2228",28.2,-82.46,"repo5","L8556",TRUE
"2229",28.2,-82.45,"repo5","L9834",TRUE
"2230",28.15,-82.59,"repo5","L8557",TRUE
"2231",28.44,-82.63,"repo5","L8558",TRUE
"2232",28.91,-82.01,"repo5","L8559",TRUE
"2233",34.32,-83.88,"repo5","L8560",TRUE
"2234",34.31,-83.95,"repo5","L8560",TRUE
"2235",34.23,-83.96,"repo5","L8560",TRUE
"2236",34.19,-84.01,"repo5","L8560",TRUE
"2237",34.17,-84.06,"repo5","L8560",TRUE
"2238",33.22,-85.09,"repo5","L9510",TRUE
"2239",33.19,-85.06,"repo5","L9510",TRUE
"2240",33.18,-85.06,"repo5","L8561",TRUE
"2241",33.13,-85.09,"repo5","L8561",TRUE
"2242",33.08,-85.11,"repo5","L8561",TRUE
"2243",33.06,-85.12,"repo5","L8561",TRUE
"2244",33.03,-85.16,"repo5","L8561",TRUE
"2245",33.03,-85.17,"repo5","L8561",TRUE
"2246",32.99,-85.19,"repo5","L8561",TRUE
"2247",32.96,-85.19,"repo5","L8561",TRUE
"2248",32.92,-85.19,"repo5","L8561",TRUE
"2249",33.48,-86.63,"repo5","L0550",TRUE
"2250",33.27,-87.51,"repo5","L8562",TRUE
"2251",30.8,-88.33,"repo5","L8563",TRUE
"2252",30.76,-88.35,"repo5","L8563",TRUE
"2253",30.76,-88.33,"repo5","L8563",TRUE
"2254",30.73,-88.34,"repo5","L8563",TRUE
"2255",30.72,-88.3,"repo5","L8563",TRUE
"2256",30.72,-88.3,"repo5","L8563",TRUE
"2257",30.72,-88.33,"repo5","L8563",TRUE
"2258",41.92,-79.82,"repo5","L8564",TRUE
"2259",41.61,-80.12,"repo5","L8565",TRUE
"2260",41.58,-80.08,"repo5","L8565",TRUE
"2261",41.57,-79.94,"repo5","L8566",TRUE
"2262",40.59,-79.05,"repo5","L1702",TRUE
"2263",39.78,-79.23,"repo5","L1468",TRUE
"2264",39.44,-85,"repo5","L1382",TRUE
"2265",39.44,-85,"repo5","L1382",TRUE
"2266",37.28,-86.25,"repo5","L0893",TRUE
"2267",37.62,-86.5,"repo5","L8567",TRUE
"2268",39.72,-87.07,"repo5","L8568",TRUE
"2269",39.72,-87.07,"repo5","L8568",TRUE
"2270",34.91,-88.25,"repo5","L9482",TRUE
"2271",44.19,-88.44,"repo5","L3721",TRUE
"2272",42.25,-86.19,"repo5","L2780",TRUE
"2273",43.31,-78.85,"repo5","L8569",TRUE
"2274",43.31,-77.71,"repo5","L8569",TRUE
"2275",43.27,-76.97,"repo5","L8569",TRUE
"2276",42.9,-76.54,"repo5","L3140",TRUE
"2277",42.94,-76.43,"repo5","L3134",TRUE
"2278",43.18,-75.74,"repo5","L3261",TRUE
"2279",43.17,-75.75,"repo5","L3261",TRUE
"2280",43.16,-75.86,"repo5","L3261",TRUE
"2281",43.19,-75.85,"repo5","L3261",TRUE
"2282",43.21,-75.87,"repo5","L3261",TRUE
"2283",43.19,-75.93,"repo5","L3261",TRUE
"2284",43.21,-75.92,"repo5","L3261",TRUE
"2285",43.21,-75.92,"repo5","L3261",TRUE
"2286",43.2,-76.08,"repo5","L3261",TRUE
"2287",43.21,-76.06,"repo5","L3261",TRUE
"2288",43.23,-76.09,"repo5","L3261",TRUE
"2289",43.25,-76.11,"repo5","L3261",TRUE
"2290",43.24,-76.14,"repo5","L3261",TRUE
"2291",43.84,-76.3,"repo5","L8569",TRUE
"2292",43.95,-76.12,"repo5","L8569",TRUE
"2293",43.58,-73.42,"repo5","L8570",TRUE
"2294",43.84,-73.39,"repo5","L8570",TRUE
"2295",43.92,-73.41,"repo5","L8570",TRUE
"2296",48.21,-98.87,"repo5","L8571",TRUE
"2297",48.26,-98.85,"repo5","L8572",TRUE
"2298",48.23,-98.98,"repo5","L9488",TRUE
"2299",48.33,-99.1,"repo5","L9520",TRUE
"2300",48.28,-99.17,"repo5","L8573",TRUE
"2301",47.87,-98.36,"repo5","L8574",TRUE
"2302",47.91,-98.39,"repo5","L8574",TRUE
"2303",48.46,-101.58,"repo5","L8575",TRUE
"2304",48.98,-100.96,"repo5","L9589",TRUE
"2305",44.21,-95.5,"repo5","L9646",TRUE
"2306",42.43,-91.39,"repo5","L8576",TRUE
"2307",42.41,-91.38,"repo5","L8576",TRUE
"2308",42.41,-91.35,"repo5","L8576",TRUE
"2309",39.65,-89.48,"repo5","L8577",TRUE
"2310",48.1,-103.24,"repo5","L8578",TRUE
"2311",47.98,-102.55,"repo5","L8578",TRUE
"2312",47.61,-102.26,"repo5","L8578",TRUE
"2313",47.52,-101.92,"repo5","L8578",TRUE
"2314",47.51,-101.38,"repo5","L8578",TRUE
"2315",46.87,-102.83,"repo5","L8579",TRUE
"2316",46.6,-101.81,"repo5","L6564",TRUE
"2317",46.88,-101.28,"repo5","L9621",TRUE
"2318",46.86,-101.26,"repo5","L8580",TRUE
"2319",46.87,-101.09,"repo5","L9622",TRUE
"2320",46.86,-101.09,"repo5","L9622",TRUE
"2321",44.06,-103.29,"repo5","L9534",TRUE
"2322",47.55,-98.76,"repo5","L9524",TRUE
"2323",47.32,-98.83,"repo5","L8581",TRUE
"2324",47.28,-98.84,"repo5","L8581",TRUE
"2325",47.27,-98.85,"repo5","L8581",TRUE
"2326",46.93,-98.71,"repo5","L8582",TRUE
"2327",45.75,-98.28,"repo5","L5557",TRUE
"2328",45.73,-98.28,"repo5","L5557",TRUE
"2329",45.72,-98.26,"repo5","L5557",TRUE
"2330",39.56,-105.06,"repo5","L8583",TRUE
"2331",39.66,-105.14,"repo5","L9728",TRUE
"2332",39.65,-104.85,"repo5","L8584",TRUE
"2333",40.24,-104.64,"repo5","L8585",TRUE
"2334",40.17,-105.04,"repo5","L1600",TRUE
"2335",40.07,-105.21,"repo5","L1574",TRUE
"2336",40.36,-104.63,"repo5","L8586",TRUE
"2337",40.6,-105.17,"repo5","L8587",TRUE
"2338",40.42,-105.08,"repo5","L8588",TRUE
"2339",40.43,-105.05,"repo5","L8589",TRUE
"2340",40.41,-105.04,"repo5","L1658",TRUE
"2341",40.25,-105.08,"repo5","L8590",TRUE
"2342",40.32,-105.21,"repo5","L8591",TRUE
"2343",40.61,-104.87,"repo5","L8592",TRUE
"2344",40.48,-104.9,"repo5","L1676",TRUE
"2345",40.54,-104.96,"repo5","L8593",TRUE
"2346",40.62,-105.08,"repo5","L8594",TRUE
"2347",40.49,-105,"repo5","L8595",TRUE
"2348",39.08,-96.9,"repo5","L8596",TRUE
"2349",38.88,-94.88,"repo5","L8597",TRUE
"2350",40.86,-93.5,"repo5","L9709",TRUE
"2351",40.75,-93.34,"repo5","L8598",TRUE
"2352",40.76,-93.33,"repo5","L8598",TRUE
"2353",40.75,-93.33,"repo5","L8598",TRUE
"2354",40.75,-93.33,"repo5","L8598",TRUE
"2355",40.75,-93.33,"repo5","L8598",TRUE
"2356",36.17,-94.02,"repo5","L8599",TRUE
"2357",36.23,-94.02,"repo5","L8599",TRUE
"2358",36.25,-94.03,"repo5","L8599",TRUE
"2359",36.24,-94.06,"repo5","L9506",TRUE
"2360",36.26,-94.07,"repo5","L8599",TRUE
"2361",36.28,-94.08,"repo5","L9506",TRUE
"2362",36.33,-94.02,"repo5","L8599",TRUE
"2363",36.35,-94.08,"repo5","L9505",TRUE
"2364",36.37,-94.07,"repo5","L8600",TRUE
"2365",36.42,-93.85,"repo5","L8600",TRUE
"2366",36.52,-93.72,"repo5","L9793",TRUE
"2367",36.5,-93.6,"repo5","L9476",TRUE
"2368",36.62,-93.56,"repo5","L8601",TRUE
"2369",36.57,-93.52,"repo5","L8601",TRUE
"2370",36.59,-93.41,"repo5","L8601",TRUE
"2371",36.72,-93.49,"repo5","L8601",TRUE
"2372",36.64,-93.49,"repo5","L8601",TRUE
"2373",36.53,-93.3,"repo5","L8601",TRUE
"2374",36.6,-93.31,"repo5","L8601",TRUE
"2375",36.64,-93.21,"repo5","L9477",TRUE
"2376",36.67,-93.12,"repo5","L9478",TRUE
"2377",36.5,-93.06,"repo5","L9479",TRUE
"2378",36.58,-92.65,"repo5","L8602",TRUE
"2379",36.6,-93.07,"repo5","L9480",TRUE
"2380",36.5,-92.91,"repo5","L8602",TRUE
"2381",36.49,-92.79,"repo5","L8602",TRUE
"2382",36.49,-92.78,"repo5","L8602",TRUE
"2383",36.43,-92.68,"repo5","L8602",TRUE
"2384",36.43,-92.68,"repo5","L8602",TRUE
"2385",36.44,-92.69,"repo5","L8602",TRUE
"2386",36.48,-92.63,"repo5","L8602",TRUE
"2387",36.38,-92.61,"repo5","L8602",TRUE
"2388",36.39,-92.54,"repo5","L8602",TRUE
"2389",36.37,-92.57,"repo5","L8602",TRUE
"2390",36.55,-92.28,"repo5","L8603",TRUE
"2391",36.4,-92.33,"repo5","L8603",TRUE
"2392",36.37,-92.24,"repo5","L8603",TRUE
"2393",36.34,-92.28,"repo5","L8603",TRUE
"2394",36.28,-92.21,"repo5","L8603",TRUE
"2395",36.25,-92.24,"repo5","L8603",TRUE
"2396",37.21,-90.78,"repo5","L9560",TRUE
"2397",37.17,-90.81,"repo5","L0862",TRUE
"2398",37.16,-90.8,"repo5","L0862",TRUE
"2399",37.14,-90.82,"repo5","L9560",TRUE
"2400",37.15,-90.81,"repo5","L0862",TRUE
"2401",37.14,-90.77,"repo5","L0862",TRUE
"2402",35.62,-92.19,"repo5","L8604",TRUE
"2403",35.61,-92.13,"repo5","L8604",TRUE
"2404",35.59,-92.43,"repo5","L9481",TRUE
"2405",35.52,-92.42,"repo5","L8604",TRUE
"2406",35.6,-92.17,"repo5","L8604",TRUE
"2407",35.56,-92.2,"repo5","L8604",TRUE
"2408",35.5,-92.09,"repo5","L8604",TRUE
"2409",35.52,-92,"repo5","L8604",TRUE
"2410",37.73,-97.79,"repo5","L8605",TRUE
"2411",36.03,-96.15,"repo5","L8606",TRUE
"2412",35.93,-94.34,"repo5","L8607",TRUE
"2413",35.97,-94.35,"repo5","L8608",TRUE
"2414",35.99,-94.42,"repo5","L8609",TRUE
"2415",36,-94.43,"repo5","L9795",TRUE
"2416",35.48,-94.39,"repo5","L8610",TRUE
"2417",35.23,-93.63,"repo5","L8611",TRUE
"2418",35.38,-93.2,"repo5","L8612",TRUE
"2419",35.13,-93.81,"repo5","L9507",TRUE
"2420",35.08,-93.82,"repo5","L9508",TRUE
"2421",35.1,-93.8,"repo5","L9508",TRUE
"2422",35.11,-93.71,"repo5","L8613",TRUE
"2423",35.1,-93.65,"repo5","L8613",TRUE
"2424",35.15,-93.43,"repo5","L0680",TRUE
"2425",35.49,-92.8,"repo5","L9801",TRUE
"2426",35.26,-92.6,"repo5","L8614",TRUE
"2427",35.23,-92.6,"repo5","L8614",TRUE
"2428",34.93,-93.41,"repo5","L9803",TRUE
"2429",34.94,-93.33,"repo5","L9803",TRUE
"2430",34.98,-93.31,"repo5","L9803",TRUE
"2431",34.95,-93.32,"repo5","L9803",TRUE
"2432",34.95,-93.29,"repo5","L9803",TRUE
"2433",34.96,-93.25,"repo5","L8615",TRUE
"2434",34.87,-92.66,"repo5","L8616",TRUE
"2435",34.88,-92.65,"repo5","L8616",TRUE
"2436",34.89,-92.64,"repo5","L8616",TRUE
"2437",34.89,-92.61,"repo5","L8616",TRUE
"2438",34.88,-92.6,"repo5","L8616",TRUE
"2439",34.88,-92.58,"repo5","L8616",TRUE
"2440",34.9,-92.59,"repo5","L8616",TRUE
"2441",34.87,-92.54,"repo5","L8616",TRUE
"2442",34.86,-92.5,"repo5","L8616",TRUE
"2443",34.9,-92.16,"repo5","L9804",TRUE
"2444",34.89,-92.16,"repo5","L9805",TRUE
"2445",34.89,-92.17,"repo5","L9805",TRUE
"2446",33.09,-90.36,"repo5","L9570",TRUE
"2447",34.05,-90.7,"repo5","L9806",TRUE
"2448",34.51,-98.89,"repo5","L0616",TRUE
"2449",34.16,-94.41,"repo5","L8617",TRUE
"2450",34.12,-94.39,"repo5","L8617",TRUE
"2451",34.1,-94.38,"repo5","L8617",TRUE
"2452",34.26,-94.19,"repo5","L0595",TRUE
"2453",34.25,-94.22,"repo5","L0595",TRUE
"2454",34.23,-94.23,"repo5","L0595",TRUE
"2455",34.21,-94.23,"repo5","L0595",TRUE
"2456",33.78,-94.15,"repo5","L9807",TRUE
"2457",33.72,-94.02,"repo5","L8618",TRUE
"2458",34.2,-94.09,"repo5","L9568",TRUE
"2459",34.17,-94.1,"repo5","L8619",TRUE
"2460",34.14,-94.1,"repo5","L8619",TRUE
"2461",33.82,-93.99,"repo5","L9509",TRUE
"2462",33.82,-93.92,"repo5","L9509",TRUE
"2463",33.79,-93.94,"repo5","L8618",TRUE
"2464",33.74,-93.95,"repo5","L8618",TRUE
"2465",33.69,-93.96,"repo5","L8618",TRUE
"2466",31.34,-92.44,"repo5","L8620",TRUE
"2467",31.34,-92.44,"repo5","L8620",TRUE
"2468",31.33,-92.44,"repo5","L8620",TRUE
"2469",31.33,-92.45,"repo5","L8620",TRUE
"2470",34.81,-92.9,"repo5","L8621",TRUE
"2471",34.8,-92.85,"repo5","L8621",TRUE
"2472",34.8,-92.85,"repo5","L8621",TRUE
"2473",34.8,-92.85,"repo5","L8621",TRUE
"2474",32.06,-91.23,"repo5","L8622",TRUE
"2475",31.96,-91.2,"repo5","L8623",TRUE
"2476",31.7,-91.46,"repo5","L8624",TRUE
"2477",29.42,-89.95,"repo5","L9825",TRUE
"2478",32.37,-97.69,"repo5","L8625",TRUE
"2479",35.62,-106.32,"repo5","L0724",TRUE
"2480",40.24,-105.81,"repo5","L8626",TRUE
"2481",40.21,-105.84,"repo5","L8627",TRUE
"2482",40.15,-105.86,"repo5","L8628",TRUE
"2483",40.11,-106.42,"repo5","L9718",TRUE
"2484",40.46,-115.46,"repo5","L9876",TRUE
"2485",41.03,-115.09,"repo5","L9705",TRUE
"2486",41.03,-115.12,"repo5","L9706",TRUE
"2487",40.65,-115.35,"repo5","L9550",TRUE
"2488",40.59,-115.39,"repo5","L9877",TRUE
"2489",40.62,-115.38,"repo5","L9878",TRUE
"2490",46.58,-122.73,"repo5","L9527",TRUE
"2491",46.72,-122.98,"repo5","L9624",TRUE
"2492",46.91,-122.92,"repo5","L8629",TRUE
"2493",46.92,-122.93,"repo5","L8630",TRUE
"2494",47.9,-123.79,"repo5","L9489",TRUE
"2495",47.79,-123.18,"repo5","L9611",TRUE
"2496",47.63,-123.21,"repo5","L9612",TRUE
"2497",47.51,-122.84,"repo5","L8631",TRUE
"2498",47.48,-122.59,"repo5","L8632",TRUE
"2499",47.41,-122.66,"repo5","L9613",TRUE
"2500",47.17,-123.25,"repo5","L8633",TRUE
"2501",47.17,-123.12,"repo5","L8634",TRUE
"2502",46.85,-122.58,"repo5","L8635",TRUE
"2503",46.86,-122.78,"repo5","L8636",TRUE
"2504",46.99,-122.88,"repo5","L8637",TRUE
"2505",47.02,-122.84,"repo5","L8638",TRUE
"2506",47.02,-122.83,"repo5","L8639",TRUE
"2507",47.04,-122.91,"repo5","L7013",TRUE
"2508",47,-122.77,"repo5","L8640",TRUE
"2509",47.16,-122.57,"repo5","L9525",TRUE
"2510",47.11,-122.44,"repo5","L8641",TRUE
"2511",47.19,-122.46,"repo5","L9615",TRUE
"2512",46.95,-121.88,"repo5","L9620",TRUE
"2513",46.94,-121.6,"repo5","L9623",TRUE
"2514",47.3,-122.29,"repo5","L8642",TRUE
"2515",47.29,-122.29,"repo5","L9614",TRUE
"2516",47.4,-122.08,"repo5","L8643",TRUE
"2517",47.33,-122.04,"repo5","L8644",TRUE
"2518",47.42,-122.29,"repo5","L8645",TRUE
"2519",47.59,-122.04,"repo5","L8646",TRUE
"2520",47.97,-122.39,"repo5","L8647",TRUE
"2521",48.03,-122.48,"repo5","L8648",TRUE
"2522",47.53,-121.89,"repo5","L8649",TRUE
"2523",47.64,-121.89,"repo5","L8650",TRUE
"2524",47.77,-121.9,"repo5","L8651",TRUE
"2525",48.05,-122.09,"repo5","L8652",TRUE
"2526",48.09,-122.23,"repo5","L9605",TRUE
"2527",48.13,-122.25,"repo5","L9606",TRUE
"2528",48.13,-122.28,"repo5","L9522",TRUE
"2529",48.16,-122.32,"repo5","L9604",TRUE
"2530",48.17,-122.35,"repo5","L8653",TRUE
"2531",48.16,-122.26,"repo5","L8654",TRUE
"2532",48.68,-121.33,"repo5","L8655",TRUE
"2533",48.5,-121.19,"repo5","L9599",TRUE
"2534",48.41,-121.98,"repo5","L8656",TRUE
"2535",48.52,-122.1,"repo5","L9596",TRUE
"2536",48.31,-122.22,"repo5","L8657",TRUE
"2537",48.4,-122.24,"repo5","L8658",TRUE
"2538",48.47,-122.22,"repo5","L8659",TRUE
"2539",48.45,-122.22,"repo5","L8660",TRUE
"2540",48.7,-122.46,"repo5","L8661",TRUE
"2541",48.79,-122.4,"repo5","L9483",TRUE
"2542",48.83,-122.58,"repo5","L8662",TRUE
"2543",48.92,-121.45,"repo5","L9587",TRUE
"2544",48.99,-115.18,"repo5","L7790",TRUE
"2545",48.83,-115.27,"repo5","L7790",TRUE
"2546",48.58,-115.23,"repo5","L7790",TRUE
"2547",48.41,-115.31,"repo5","L7790",TRUE
"2548",47.57,-117.68,"repo5","L7354",TRUE
"2549",48.9,-119.69,"repo5","L8663",TRUE
"2550",48.91,-119.62,"repo5","L8664",TRUE
"2551",48.81,-119.52,"repo5","L8665",TRUE
"2552",48.87,-119.52,"repo5","L8666",TRUE
"2553",48.54,-119.75,"repo5","L8667",TRUE
"2554",48.47,-120.25,"repo5","L8668",TRUE
"2555",48.49,-120.16,"repo5","L8669",TRUE
"2556",48.44,-120.2,"repo5","L8670",TRUE
"2557",48.02,-119.94,"repo5","L8671",TRUE
"2558",48.48,-120.66,"repo5","L9595",TRUE
"2559",47.91,-120.16,"repo5","L7651",TRUE
"2560",47.83,-120.71,"repo5","L8672",TRUE
"2561",47.72,-119.6,"repo5","L9610",TRUE
"2562",47.67,-119.63,"repo5","L8673",TRUE
"2563",47.54,-117.69,"repo5","L8674",TRUE
"2564",47.48,-118.6,"repo5","L8675",TRUE
"2565",47.41,-118.74,"repo5","L8676",TRUE
"2566",46.96,-119.17,"repo5","L8677",TRUE
"2567",46.93,-119.29,"repo5","L9619",TRUE
"2568",46.96,-119.23,"repo5","L9618",TRUE
"2569",46.93,-119.19,"repo5","L8678",TRUE
"2570",46.92,-119.19,"repo5","L8678",TRUE
"2571",47.57,-117.65,"repo5","L8679",TRUE
"2572",47.34,-117.65,"repo5","L8680",TRUE
"2573",47.34,-117.72,"repo5","L8681",TRUE
"2574",47.29,-118.02,"repo5","L8682",TRUE
"2575",45.6,-122.41,"repo5","L9530",TRUE
"2576",45.67,-122.7,"repo5","L8683",TRUE
"2577",45.69,-122.71,"repo5","L8683",TRUE
"2578",45.8,-122.49,"repo5","L9490",TRUE
"2579",46.76,-121.7,"repo5","L9626",TRUE
"2580",46.27,-122.16,"repo5","L9628",TRUE
"2581",61.2,-149.82,"repo5","L9585",TRUE
"2582",15.15,145.71,"repo5","L8684",TRUE
"2583",18.02,-66.02,"repo5","L8685",TRUE
"2584",18.03,-66.03,"repo5","L8685",TRUE
"2585",18.06,-66.1,"repo5","L8686",TRUE
"2586",18.08,-66.1,"repo5","L8686",TRUE
"2587",18.08,-66.1,"repo5","L8686",TRUE
"2588",18.09,-66.86,"repo5","L8687",TRUE
"2589",18.1,-66.87,"repo5","L8687",TRUE
"2590",18.1,-66.87,"repo5","L8687",TRUE
"2591",18.13,-66.75,"repo5","L8688",TRUE
"2592",18.14,-66.74,"repo5","L8688",TRUE
"2593",18.19,-66.84,"repo5","L8689",TRUE
"2594",18.2,-66.83,"repo5","L8689",TRUE
"2595",18.21,-66.84,"repo5","L8689",TRUE
"2596",18.32,-66.67,"repo5","L8690",TRUE
"2597",18.32,-66.66,"repo5","L8690",TRUE
"2598",18.32,-66.21,"repo5","L9839",TRUE
"2599",18.33,-66.23,"repo5","L8691",TRUE
"2600",18.33,-66.67,"repo5","L8690",TRUE
"2601",18.37,-66.91,"repo5","L8692",TRUE
"2602",18.38,-66.92,"repo5","L8692",TRUE
"2603",18.4,-66.92,"repo5","L8692",TRUE
"2604",19.42,-155.91,"repo5","L9842",TRUE
"2605",19.42,-155.91,"repo5","L9843",TRUE
"2606",19.42,-155.91,"repo5","L9844",TRUE
"2607",21.39,-157.81,"repo5","L9836",TRUE
"2608",21.39,-157.8,"repo5","L9836",TRUE
"2609",21.39,-157.8,"repo5","L9836",TRUE
"2610",21.39,-157.81,"repo5","L9836",TRUE
"2611",21.39,-157.8,"repo5","L9836",TRUE
"2612",26.78,-80.91,"repo5","L0299",TRUE
"2613",26.8,-80.82,"repo5","L0299",TRUE
"2614",26.81,-80.98,"repo5","L9474",TRUE
"2615",26.89,-80.72,"repo5","L0299",TRUE
"2616",26.96,-80.66,"repo5","L0299",TRUE
"2617",27.15,-80.86,"repo5","L0299",TRUE
"2618",27.19,-80.76,"repo5","L0299",TRUE
"2619",27.66,-82.77,"repo5","L9579",TRUE
"2620",27.97,-81.68,"repo5","L8693",TRUE
"2621",27.98,-81.7,"repo5","L0311",TRUE
"2622",28,-81.72,"repo5","L8694",TRUE
"2623",28,-81.74,"repo5","L8695",TRUE
"2624",28.03,-81.74,"repo5","L8696",TRUE
"2625",28.04,-81.74,"repo5","L8697",TRUE
"2626",28.04,-81.74,"repo5","L8697",TRUE
"2627",28.04,-81.75,"repo5","L8698",TRUE
"2628",28.05,-82.49,"repo5","L8699",TRUE
"2629",28.05,-82.48,"repo5","L8699",TRUE
"2630",28.07,-82.71,"repo5","L0317",TRUE
"2631",28.09,-82.71,"repo5","L0317",TRUE
"2632",28.11,-82.73,"repo5","L0317",TRUE
"2633",28.13,-82.72,"repo5","L0317",TRUE
"2634",28.15,-82.72,"repo5","L0317",TRUE
"2635",28.41,-81.63,"repo5","L9577",TRUE
"2636",28.45,-80.94,"repo5","L9832",TRUE
"2637",28.45,-80.93,"repo5","L9833",TRUE
"2638",28.49,-81.4,"repo5","L9831",TRUE
"2639",28.67,-81.46,"repo5","L9576",TRUE
"2640",28.68,-81.53,"repo5","L9828",TRUE
"2641",28.77,-81.65,"repo5","L8700",TRUE
"2642",28.89,-96.57,"repo5","L8701",TRUE
"2643",28.98,-96.53,"repo5","L8701",TRUE
"2644",29,-96.54,"repo5","L8701",TRUE
"2645",29.26,-98.39,"repo5","L0352",TRUE
"2646",29.27,-98.36,"repo5","L0352",TRUE
"2647",29.42,-82.92,"repo5","L9827",TRUE
"2648",29.47,-90.1,"repo5","L9826",TRUE
"2649",29.51,-81.91,"repo5","L8702",TRUE
"2650",29.72,-90.25,"repo5","L8703",TRUE
"2651",29.73,-91.19,"repo5","L8704",TRUE
"2652",29.73,-91.19,"repo5","L8704",TRUE
"2653",29.75,-91.22,"repo5","L8704",TRUE
"2654",29.77,-95.07,"repo5","L9824",TRUE
"2655",29.78,-95.06,"repo5","L9823",TRUE
"2656",29.8,-91.3,"repo5","L8705",TRUE
"2657",29.85,-95.17,"repo5","L0362",TRUE
"2658",29.76,-92.6,"repo5","L8706",TRUE
"2659",29.92,-95.14,"repo5","L8707",TRUE
"2660",29.92,-95.15,"repo5","L8707",TRUE
"2661",29.92,-95.14,"repo5","L8707",TRUE
"2662",29.94,-95.17,"repo5","L8707",TRUE
"2663",29.95,-91.5,"repo5","L9516",TRUE
"2664",29.95,-95.15,"repo5","L8707",TRUE
"2665",29.96,-95.16,"repo5","L8707",TRUE
"2666",29.96,-91.22,"repo5","L9516",TRUE
"2667",29.97,-95.14,"repo5","L8707",TRUE
"2668",29.98,-91.52,"repo5","L9516",TRUE
"2669",29.98,-91.53,"repo5","L9516",TRUE
"2670",29.98,-91.5,"repo5","L9516",TRUE
"2671",29.98,-95.13,"repo5","L8707",TRUE
"2672",29.99,-91.53,"repo5","L9820",TRUE
"2673",30,-90.44,"repo5","L9816",TRUE
"2674",30,-95.13,"repo5","L8707",TRUE
"2675",30.01,-91.53,"repo5","L9516",TRUE
"2676",30.02,-90.15,"repo5","L8708",TRUE
"2677",30.02,-90.12,"repo5","L8708",TRUE
"2678",30.02,-90.41,"repo5","L9817",TRUE
"2679",30.02,-90.13,"repo5","L8708",TRUE
"2680",30.02,-90.15,"repo5","L8708",TRUE
"2681",30.02,-90.12,"repo5","L8708",TRUE
"2682",30.02,-90.12,"repo5","L8708",TRUE
"2683",30.03,-90.15,"repo5","L8708",TRUE
"2684",30.03,-90.14,"repo5","L8708",TRUE
"2685",30.03,-90.12,"repo5","L8708",TRUE
"2686",30.03,-90.08,"repo5","L8708",TRUE
"2687",30.03,-90.14,"repo5","L8708",TRUE
"2688",30.03,-90.13,"repo5","L8708",TRUE
"2689",30.03,-90.04,"repo5","L8708",TRUE
"2690",30.03,-95.13,"repo5","L8707",TRUE
"2691",30.03,-90.12,"repo5","L8708",TRUE
"2692",30.03,-90.43,"repo5","L9472",TRUE
"2693",30.03,-90.03,"repo5","L8708",TRUE
"2694",30.04,-95.15,"repo5","L8707",TRUE
"2695",30.04,-90.04,"repo5","L8708",TRUE
"2696",30.04,-90.41,"repo5","L9472",TRUE
"2697",30.04,-90.22,"repo5","L8708",TRUE
"2698",30.04,-90.14,"repo5","L8708",TRUE
"2699",30.04,-90.04,"repo5","L8708",TRUE
"2700",30.04,-90.24,"repo5","L8708",TRUE
"2701",30.04,-90.13,"repo5","L8708",TRUE
"2702",30.04,-90.04,"repo5","L8708",TRUE
"2703",30.04,-90.24,"repo5","L8708",TRUE
"2704",30.04,-90.24,"repo5","L8708",TRUE
"2705",30.04,-90.04,"repo5","L8708",TRUE
"2706",30.04,-90.24,"repo5","L8708",TRUE
"2707",30.04,-90.25,"repo5","L8708",TRUE
"2708",30.05,-90.4,"repo5","L9472",TRUE
"2709",30.05,-90.04,"repo5","L8708",TRUE
"2710",30.05,-90.39,"repo5","L9472",TRUE
"2711",30.05,-90.24,"repo5","L8708",TRUE
"2712",30.06,-90.39,"repo5","L9472",TRUE
"2713",30.06,-90.3,"repo5","L8708",TRUE
"2714",30.06,-90.37,"repo5","L8708",TRUE
"2715",30.06,-90.15,"repo5","L8708",TRUE
"2716",30.06,-89.97,"repo5","L8708",TRUE
"2717",30.06,-90.39,"repo5","L8708",TRUE
"2718",30.06,-90.38,"repo5","L8708",TRUE
"2719",30.07,-90.38,"repo5","L8708",TRUE
"2720",30.07,-90.38,"repo5","L8708",TRUE
"2721",30.07,-90.37,"repo5","L8708",TRUE
"2722",30.07,-90.39,"repo5","L8708",TRUE
"2723",30.07,-90.15,"repo5","L8708",TRUE
"2724",30.07,-90.15,"repo5","L8708",TRUE
"2725",30.07,-90.38,"repo5","L8708",TRUE
"2726",30.07,-90.37,"repo5","L8708",TRUE
"2727",30.07,-90.37,"repo5","L8708",TRUE
"2728",30.08,-90.37,"repo5","L8708",TRUE
"2729",30.08,-90.07,"repo5","L8708",TRUE
"2730",30.08,-90.36,"repo5","L8708",TRUE
"2731",30.08,-90.41,"repo5","L8708",TRUE
"2732",30.08,-90.38,"repo5","L8708",TRUE
"2733",30.09,-90.36,"repo5","L8708",TRUE
"2734",30.09,-90.37,"repo5","L8708",TRUE
