uniqueID,LakeVolume,SurfaceArea.units,SurfaceArea.value,Depth.mean,Depth.max,Secchi,pH,LakeName,LakeCountry
V100013872,,,,,,,7.5,Lake Rerewhakaaitu,
V100013873,,,,,,,7.8,Lake Rotoehu,
V100013874,,,,,,,6.8,Lake Rotoiti,
V100013875,,,,,,,6.7,Lake Rotoiti,
V100013876,,,,,,,7,Lake Rotoma,
V100013877,,,,,,,6.7,Lake Rotomaha,
V100013878,,,,,,,6.6,Lake Rotorua,
V100013879,,,,,,,6.8,Lake Rotorua,
V100013880,,,,,,,7.7,Lake Tarawera,
V100013881,,,,,,,6.7,Lake Tikitapu,
V100013882,,,,,,,7.599999905,Lake Okareka,
V100013883,,,,,,,7.299999952,Lake Okaro,
V100013884,,,,,,,7.4,Lake Okatai,
V100013885,,,,,,,7.25,Lake Rerewhakaaitu,
V100013886,,,,,,,7.75,Lake Rotoehu,
V100013887,,,,,,,7.5,Lake Rotoiti,
V100013888,,,,,,,6.850000143,Lake Rotoiti,
V100013889,,,,,,,7.200000048,Lake Rotoma,
V100013890,,,,,,,7.049999952,Lake Rotomaha,
V100013891,,,,,,,7.350000143,Lake Rotorua,
V100013892,,,,,,,7.100000143,Lake Rotorua,
V100013893,,,,,,,7.649999857,Lake Tarawera,
V100013894,,,,,,,7.199999809,Lake Tikitapu,
V100013895,,,,,,,7.599999905,Lake Okareka,
V100013896,,,,,,,8.100000381,Lake Okaro,
V100013897,,,,,,,7.2,Lake Okatai,
V100013898,,,,,,,7.800000191,Lake Rerewhakaaitu,
V100013899,,,,,,,7.699999809,Lake Rotoehu,
V100013900,,,,,,,7.099999905,Lake Rotoiti,
V100013901,,,,,,,7.199999809,Lake Rotoiti,
V100013902,,,,,,,7.199999809,Lake Rotoma,
V100013903,,,,,,,6.900000095,Lake Rotomaha,
V100013904,,,,,,,6.599999905,Lake Rotorua,
V100013905,,,,,,,6.900000095,Lake Rotorua,
V100013906,,,,,,,7.699999809,Lake Tarawera,
V100013907,,,,,,,7.300000191,Lake Tikitapu,
V100013908,,,,,,,7.699999809,Lake Okareka,
V100013909,,,,,,,8,Lake Okaro,
V100013910,,,,,,,7.5,Lake Okatai,
V100013911,,,,,,,7.5,Lake Rerewhakaaitu,
V100013912,,,,,,,7.800000191,Lake Rotoehu,
V100013913,,,,,,,7.400000095,Lake Rotoiti,
V100013914,,,,,,,7.400000095,Lake Rotoiti,
V100013915,,,,,,,7.199999809,Lake Rotoma,
V100013916,,,,,,,7.199999809,Lake Rotomaha,
V100013917,,,,,,,6.599999905,Lake Rotorua,
V100013918,,,,,,,6.800000191,Lake Rotorua,
V100013919,,,,,,,7.699999809,Lake Tarawera,
V100013920,,,,,,,7.400000095,Lake Tikitapu,
V100013921,,,,,,,7.800000191,Lake Okareka,
V100013922,,,,,,,9.800000191,Lake Okaro,
V100013923,,,,,,,7.7,Lake Okatai,
V100013924,,,,,,,7.5,Lake Rerewhakaaitu,
V100013925,,,,,,,7.900000095,Lake Rotoehu,
V100013926,,,,,,,7.099999905,Lake Rotoiti,
V100013927,,,,,,,7.099999905,Lake Rotoiti,
V100013928,,,,,,,7.599999905,Lake Rotoma,
V100013929,,,,,,,7.300000191,Lake Rotomaha,
V100013930,,,,,,,7.300000191,Lake Rotorua,
V100013931,,,,,,,6.800000191,Lake Rotorua,
V100013932,,,,,,,7.900000095,Lake Tarawera,
V100013933,,,,,,,7.400000095,Lake Tikitapu,
V100013934,,,,,,,7.800000191,Lake Okareka,
V100013935,,,,,,,9,Lake Okaro,
V100013936,,,,,,,7.7,Lake Okatai,
V100013937,,,,,,,6.800000191,Lake Rerewhakaaitu,
V100013938,,,,,,,8,Lake Rotoehu,
V100013939,,,,,,,7.199999809,Lake Rotoiti,
V100013940,,,,,,,7.199999809,Lake Rotoiti,
V100013941,,,,,,,7.800000191,Lake Rotoma,
V100013942,,,,,,,7.5,Lake Rotomaha,
V100013943,,,,,,,6.699999809,Lake Rotorua,
V100013944,,,,,,,6.699999809,Lake Rotorua,
V100013945,,,,,,,7.900000095,Lake Tarawera,
V100013946,,,,,,,7.099999905,Lake Tikitapu,
V100013947,,,,,,,7.900000095,Lake Okareka,
V100013948,,,,,,,8.300000191,Lake Okaro,
V100013949,,,,,,,7.5,Lake Okatai,
V100013950,,,,,,,7.400000095,Lake Rerewhakaaitu,
V100013951,,,,,,,7.900000095,Lake Rotoehu,
V100013952,,,,,,,7.5,Lake Rotoiti,
V100013953,,,,,,,6.599999905,Lake Rotoiti,
V100013954,,,,,,,7.199999809,Lake Rotoma,
V100013955,,,,,,,,Lake Rotomaha,
V100013956,,,,,,,6.900000095,Lake Rotorua,
V100013957,,,,,,,6.900000095,Lake Rotorua,
V100013958,,,,,,,8.100000381,Lake Tarawera,
V100013959,,,,,,,7.400000095,Lake Tikitapu,
V100013960,,,,,,,8.199999809,Lake Okareka,
V100013961,,,,,,,9.5,Lake Okaro,
V100013962,,,,,,,7.7,Lake Okatai,
V100013963,,,,,,,7.300000191,Lake Rerewhakaaitu,
V100013964,,,,,,,8.300000191,Lake Rotoehu,
V100013965,,,,,,,7.199999809,Lake Rotoiti,
V100013966,,,,,,,7.199999809,Lake Rotoiti,
V100013967,,,,,,,7,Lake Rotoma,
V100013968,,,,,,,7.599999905,Lake Rotomaha,
V100013969,,,,,,,6,Lake Rotorua,
V100013970,,,,,,,6.5,Lake Rotorua,
V100013971,,,,,,,7.900000095,Lake Tarawera,
V100013972,,,,,,,7,Lake Tikitapu,
V100013973,,,,,,,8.199999809,Lake Okareka,
V100013974,,,,,,,8.549999714,Lake Okaro,
V100013975,,,,,,,7.199999809,Lake Rerewhakaaitu,
V100013976,,,,,,,8.100000381,Lake Rotoehu,
V100013977,,,,,,,6.699999809,Lake Rotoiti,
V100013978,,,,,,,6.800000191,Lake Rotoma,
V100013979,,,,,,,7.599999905,Lake Rotomaha,
V100013980,,,,,,,6.800000191,Lake Rotorua,
V100013981,,,,,,,6.699999809,Lake Rotorua,
V100013982,,,,,,,7.699999809,Lake Tarawera,
V100013983,,,,,,,6.900000095,Lake Tikitapu,
V100013984,,,,,,,8.300000191,Lake Okareka,
V100013985,,,,,,,7.599999905,Lake Okaro,
V100013986,,,,,,,7.9,Lake Okatai,
V100013987,,,,,,,7.599999905,Lake Rerewhakaaitu,
V100013988,,,,,,,8.300000191,Lake Rotoehu,
V100013989,,,,,,,7.800000191,Lake Rotoiti,
V100013990,,,,,,,7.300000191,Lake Rotoiti,
V100013991,,,,,,,7.400000095,Lake Rotoma,
V100013992,,,,,,,7.599999905,Lake Rotomaha,
V100013993,,,,,,,6.599999905,Lake Rotorua,
V100013994,,,,,,,6.800000191,Lake Rotorua,
V100013995,,,,,,,7.900000095,Lake Tarawera,
V100013996,,,,,,,7.199999809,Lake Tikitapu,
V100013997,,,,,,,8.100000381,Lake Okareka,
V100013998,,,,,,,7.5,Lake Okaro,
V100013999,,,,,,,7.8,Lake Okatai,
V100014000,,,,,,,7.300000191,Lake Rerewhakaaitu,
V100014001,,,,,,,7.800000191,Lake Rotoehu,
V100014002,,,,,,,7.5,Lake Rotoiti,
V100014003,,,,,,,7.199999809,Lake Rotoiti,
V100014004,,,,,,,7.099999905,Lake Rotoma,
V100014005,,,,,,,7.300000191,Lake Rotomaha,
V100014006,,,,,,,6.699999809,Lake Rotorua,
V100014007,,,,,,,7.099999905,Lake Rotorua,
V100014008,,,,,,,8.100000381,Lake Tarawera,
V100014009,,,,,,,7.5,Lake Tikitapu,
V100014010,,,,,,,7.599999905,Lake Okareka,
V100014011,,,,,,,7,Lake Okaro,
V100014012,,,,,,,7.5,Lake Okatai,
V100014013,,,,,,,7,Lake Rerewhakaaitu,
V100014014,,,,,,,8.100000381,Lake Rotoehu,
V100014015,,,,,,,7.400000095,Lake Rotoiti,
V100014016,,,,,,,7,Lake Rotoiti,
V100014017,,,,,,,6.900000095,Lake Rotoma,
V100014018,,,,,,,6.699999809,Lake Rotomaha,
V100014019,,,,,,,6.900000095,Lake Rotorua,
V100014020,,,,,,,7,Lake Rotorua,
V100014021,,,,,,,7.800000191,Lake Tarawera,
V100014022,,,,,,,7.300000191,Lake Tikitapu,
V100014023,,,,,,,7.400000095,Lake Okareka,
V100014024,,,,,,,6.950000048,Lake Okaro,
V100014025,,,,,,,7.4,Lake Okatai,
V100014026,,,,,,,7.400000095,Lake Rerewhakaaitu,
V100014027,,,,,,,7.699999809,Lake Rotoehu,
V100014028,,,,,,,7.300000191,Lake Rotoiti,
V100014029,,,,,,,7.099999905,Lake Rotoiti,
V100014030,,,,,,,7.400000095,Lake Rotoma,
V100014031,,,,,,,6.900000095,Lake Rotomaha,
V100014032,,,,,,,7.400000095,Lake Rotorua,
V100014033,,,,,,,7,Lake Rotorua,
V100014034,,,,,,,7.699999809,Lake Tarawera,
V100014035,,,,,,,7.400000095,Lake Tikitapu,
V100014036,,,,,,,7.550000191,Lake Okareka,
V100014037,,,,,,,7.449999809,Lake Okaro,
V100014038,,,,,,,7.5,Lake Okatai,
V100014039,,,,,,,7.599999905,Lake Rerewhakaaitu,
V100014040,,,,,,,7.849999905,Lake Rotoehu,
V100014041,,,,,,,7.599999905,Lake Rotoiti,
V100014042,,,,,,,7.300000191,Lake Rotoiti,
V100014043,,,,,,,7.050000191,Lake Rotoma,
V100014044,,,,,,,7.150000095,Lake Rotomaha,
V100014045,,,,,,,7.400000095,Lake Rotorua,
V100014046,,,,,,,7,Lake Rotorua,
V100014047,,,,,,,7.75,Lake Tarawera,
V100014048,,,,,,,7.550000191,Lake Tikitapu,
V100014049,,,,,,,7.699999809,Lake Okareka,
V100014050,,,,,,,7.549999952,Lake Okaro,
V100014051,,,,,,,7.300000191,Lake Okatai,
V100014052,,,,,,,7.400000095,Lake Rerewhakaaitu,
V100014053,,,,,,,7.800000191,Lake Rotoehu,
V100014054,,,,,,,7.400000095,Lake Rotoiti,
V100014055,,,,,,,7.300000191,Lake Rotoiti,
V100014056,,,,,,,7,Lake Rotoma,
V100014057,,,,,,,7.099999905,Lake Rotomaha,
V100014058,,,,,,,6.699999809,Lake Rotorua,
V100014059,,,,,,,6.699999809,Lake Rotorua,
V100014060,,,,,,,7.699999809,Lake Tarawera,
V100014061,,,,,,,7.699999809,Lake Tikitapu,
V100014062,,,,,,,7.599999905,Lake Okareka,
V100014063,,,,,,,7.800000191,Lake Okaro,
V100014064,,,,,,,7.300000191,Lake Okatai,
V100014065,,,,,,,7.599999905,Lake Rerewhakaaitu,
V100014066,,,,,,,7.900000095,Lake Rotoehu,
V100014067,,,,,,,7.599999905,Lake Rotoiti,
V100014068,,,,,,,7.300000191,Lake Rotoiti,
V100014069,,,,,,,7,Lake Rotoma,
V100014070,,,,,,,7.400000095,Lake Rotomaha,
V100014071,,,,,,,7.5,Lake Rotorua,
V100014072,,,,,,,7.099999905,Lake Rotorua,
V100014073,,,,,,,7.599999905,Lake Tarawera,
V100014074,,,,,,,7.300000191,Lake Tikitapu,
V100014075,,,,,,,8,Lake Okareka,
V100014076,,,,,,,9.399999619,Lake Okaro,
V100014077,,,,,,,7.599999905,Lake Okatai,
V100014078,,,,,,,7.599999905,Lake Rerewhakaaitu,
V100014079,,,,,,,8,Lake Rotoehu,
V100014080,,,,,,,7.400000095,Lake Rotoiti,
V100014081,,,,,,,7.300000191,Lake Rotoiti,
V100014082,,,,,,,7.599999905,Lake Rotoma,
V100014083,,,,,,,7.599999905,Lake Rotomaha,
V100014084,,,,,,,7.599999905,Lake Rotorua,
V100014085,,,,,,,7.199999809,Lake Rotorua,
V100014086,,,,,,,8,Lake Tarawera,
V100014087,,,,,,,4.5,Lake Tikitapu,
V100014088,,,,,,,7.599999905,Lake Okareka,
V100014089,,,,,,,9.300000191,Lake Okaro,
V100014090,,,,,,,7.300000191,Lake Okatai,
V100014091,,,,,,,7.300000191,Lake Rerewhakaaitu,
V100014092,,,,,,,7.5,Lake Rotoehu,
V100014093,,,,,,,7.099999905,Lake Rotoiti,
V100014094,,,,,,,7.099999905,Lake Rotoiti,
V100014095,,,,,,,7,Lake Rotoma,
V100014096,,,,,,,7.900000095,Lake Rotomaha,
V100014097,,,,,,,7.199999809,Lake Rotorua,
V100014098,,,,,,,6.800000191,Lake Rotorua,
V100014099,,,,,,,7.900000095,Lake Tarawera,
V100014100,,,,,,,7.099999905,Lake Tikitapu,
V100014101,,,,,,,7.699999809,Lake Okareka,
V100014102,,,,,,,8.349999905,Lake Okaro,
V100014103,,,,,,,7.599999905,Lake Okatai,
V100014104,,,,,,,7.300000191,Lake Rerewhakaaitu,
V100014105,,,,,,,7.800000191,Lake Rotoehu,
V100014106,,,,,,,7.400000095,Lake Rotoiti,
V100014107,,,,,,,7.300000191,Lake Rotoiti,
V100014108,,,,,,,7.699999809,Lake Rotoma,
V100014109,,,,,,,7.800000191,Lake Rotomaha,
V100014110,,,,,,,6.5,Lake Rotorua,
V100014111,,,,,,,6.5,Lake Rotorua,
V100014112,,,,,,,7.800000191,Lake Tarawera,
V100014113,,,,,,,7.300000191,Lake Tikitapu,
V100014114,,,,,,,8,Lake Okareka,
V100014115,,,,,,,7.5,Lake Okaro,
V100014116,,,,,,,7.400000095,Lake Okatai,
V100014117,,,,,,,7.199999809,Lake Rerewhakaaitu,
V100014118,,,,,,,7.400000095,Lake Rotoehu,
V100014119,,,,,,,7.699999809,Lake Rotoiti,
V100014120,,,,,,,7.199999809,Lake Rotoiti,
V100014121,,,,,,,7.599999905,Lake Rotoma,
V100014122,,,,,,,7.5,Lake Rotomaha,
V100014123,,,,,,,7,Lake Rotorua,
V100014124,,,,,,,6.599999905,Lake Rotorua,
V100014125,,,,,,,7.699999809,Lake Tarawera,
V100014126,,,,,,,7.300000191,Lake Tikitapu,
V100014127,,,,,,,8.399999619,Lake Okareka,
V100014128,,,,,,,8.949999809,Lake Okaro,
V100014129,,,,,,,7.900000095,Lake Okatai,
V100014130,,,,,,,7.300000191,Lake Rerewhakaaitu,
V100014131,,,,,,,8.800000191,Lake Rotoehu,
V100014132,,,,,,,7.800000191,Lake Rotoiti,
V100014133,,,,,,,7.400000095,Lake Rotoiti,
V100014134,,,,,,,7.5,Lake Rotoma,
V100014135,,,,,,,7.800000191,Lake Rotomaha,
V100014136,,,,,,,6.699999809,Lake Rotorua,
V100014137,,,,,,,6.599999905,Lake Rotorua,
V100014138,,,,,,,8.100000381,Lake Tarawera,
V100014139,,,,,,,7.099999905,Lake Tikitapu,
V100014140,,,,,,,8,Lake Okareka,
V100014141,,,,,,,7.599999905,Lake Okaro,
V100014142,,,,,,,7.599999905,Lake Okatai,
V100014143,,,,,,,7.099999905,Lake Rerewhakaaitu,
V100014144,,,,,,,8.399999619,Lake Rotoehu,
V100014145,,,,,,,7.5,Lake Rotoiti,
V100014146,,,,,,,7.199999809,Lake Rotoiti,
V100014147,,,,,,,7.5,Lake Rotoma,
V100014148,,,,,,,7.5,Lake Rotomaha,
V100014149,,,,,,,7.599999905,Lake Rotorua,
V100014150,,,,,,,7.099999905,Lake Rotorua,
V100014151,,,,,,,7.900000095,Lake Tarawera,
V100014152,,,,,,,7.300000191,Lake Tikitapu,
V100014153,,,,,,,7.599999905,Lake Okareka,
V100014154,,,,,,,7.450000048,Lake Okaro,
V100014155,,,,,,,7.5,Lake Okatai,
V100014156,,,,,,,7.699999809,Lake Rerewhakaaitu,
V100014157,,,,,,,8.100000381,Lake Rotoehu,
V100014158,,,,,,,7.5,Lake Rotoiti,
V100014159,,,,,,,7.199999809,Lake Rotoiti,
V100014160,,,,,,,7.199999809,Lake Rotoma,
V100014161,,,,,,,7.5,Lake Rotomaha,
V100014162,,,,,,,6.699999809,Lake Rotorua,
V100014163,,,,,,,6.699999809,Lake Rotorua,
V100014164,,,,,,,7.800000191,Lake Tarawera,
V100014165,,,,,,,6.800000191,Lake Tikitapu,
V100014166,,,,,,,7.599999905,Lake Okareka,
V100014167,,,,,,,7.099999905,Lake Okaro,
V100014168,,,,,,,7.400000095,Lake Okatai,
V100014169,,,,,,,7.300000191,Lake Rerewhakaaitu,
V100014170,,,,,,,7.699999809,Lake Rotoehu,
V100014171,,,,,,,7.199999809,Lake Rotoiti,
V100014172,,,,,,,7,Lake Rotoiti,
V100014173,,,,,,,7.099999905,Lake Rotoma,
V100014174,,,,,,,7.199999809,Lake Rotomaha,
V100014175,,,,,,,6.599999905,Lake Rotorua,
V100014176,,,,,,,6.699999809,Lake Rotorua,
V100014177,,,,,,,7.699999809,Lake Tarawera,
V100014178,,,,,,,7.199999809,Lake Tikitapu,
V100014179,,,,,,,7.5,Lake Okareka,
V100014180,,,,,,,7.199999809,Lake Okaro,
V100014181,,,,,,,7.300000191,Lake Okatai,
V100014182,,,,,,,7.5,Lake Rerewhakaaitu,
V100014183,,,,,,,7.900000095,Lake Rotoehu,
V100014184,,,,,,,7.199999809,Lake Rotoiti,
V100014185,,,,,,,6.800000191,Lake Rotoiti,
V100014186,,,,,,,7.199999809,Lake Rotoma,
V100014187,,,,,,,6.699999809,Lake Rotomaha,
V100014188,,,,,,,6.599999905,Lake Rotorua,
V100014189,,,,,,,6.900000095,Lake Rotorua,
V100014190,,,,,,,7.599999905,Lake Tarawera,
V100014191,,,,,,,6.800000191,Lake Tikitapu,
V100014192,,,,,,,7.5,Lake Okareka,
V100014193,,,,,,,7.300000191,Lake Okaro,
V100014194,,,,,,,7.099999905,Lake Okatai,
V100014195,,,,,,,7.300000191,Lake Rerewhakaaitu,
V100014196,,,,,,,7.900000095,Lake Rotoehu,
V100014197,,,,,,,7.199999809,Lake Rotoiti,
V100014198,,,,,,,7,Lake Rotoiti,
V100014199,,,,,,,7.400000095,Lake Rotoma,
V100014200,,,,,,,6.699999809,Lake Rotomaha,
V100014201,,,,,,,5.300000191,Lake Rotorua,
V100014202,,,,,,,7,Lake Rotorua,
V100014203,,,,,,,7.300000191,Lake Tarawera,
V100014204,,,,,,,7.199999809,Lake Tikitapu,
V100014205,,,,,,,7.800000191,Lake Okareka,
V100014206,,,,,,,7.5,Lake Okaro,
V100014207,,,,,,,7,Lake Okatai,
V100014208,,,,,,,7.599999905,Lake Rerewhakaaitu,
V100014209,,,,,,,7.699999809,Lake Rotoehu,
V100014210,,,,,,,7.400000095,Lake Rotoiti,
V100014211,,,,,,,7.300000191,Lake Rotoiti,
V100014212,,,,,,,6.400000095,Lake Rotoma,
V100014213,,,,,,,7,Lake Rotomaha,
V100014214,,,,,,,7.099999905,Lake Rotorua,
V100014215,,,,,,,7,Lake Rotorua,
V100014216,,,,,,,7.699999809,Lake Tarawera,
V100014217,,,,,,,7.400000095,Lake Tikitapu,
V100014218,,,,,,,7.599999905,Lake Okareka,
V100014219,,,,,,,9.399999619,Lake Okaro,
V100014220,,,,,,,7.400000095,Lake Okatai,
V100014221,,,,,,,7.599999905,Lake Rerewhakaaitu,
V100014222,,,,,,,7.5,Lake Rotoehu,
V100014223,,,,,,,6.900000095,Lake Rotoiti,
V100014224,,,,,,,7.300000191,Lake Rotoiti,
V100014225,,,,,,,7.5,Lake Rotoma,
V100014226,,,,,,,7.199999809,Lake Rotomaha,
V100014227,,,,,,,6.400000095,Lake Rotorua,
V100014228,,,,,,,6.599999905,Lake Rotorua,
V100014229,,,,,,,7.800000191,Lake Tarawera,
V100014230,,,,,,,7.199999809,Lake Tikitapu,
V100014231,,,,,,,7.800000191,Lake Okareka,
V100014232,,,,,,,8.299999714,Lake Okaro,
V100014233,,,,,,,7,Lake Okatai,
V100014234,,,,,,,7.599999905,Lake Rerewhakaaitu,
V100014235,,,,,,,7.699999809,Lake Rotoehu,
V100014236,,,,,,,7.099999905,Lake Rotoiti,
V100014237,,,,,,,7.099999905,Lake Rotoiti,
V100014238,,,,,,,7.5,Lake Rotomaha,
V100014239,,,,,,,6.599999905,Lake Rotorua,
V100014240,,,,,,,6.900000095,Lake Rotorua,
V100014241,,,,,,,7.699999809,Lake Tarawera,
V100014242,,,,,,,7.099999905,Lake Tikitapu,
V100014243,,,,,,,7.699999809,Lake Okareka,
V100014244,,,,,,,8.699999809,Lake Okaro,
V100014245,,,,,,,7.699999809,Lake Okatai,
V100014246,,,,,,,7.300000191,Lake Rerewhakaaitu,
V100014247,,,,,,,7.599999905,Lake Rotoehu,
V100014248,,,,,,,7.400000095,Lake Rotoiti,
V100014249,,,,,,,7.199999809,Lake Rotoiti,
V100014250,,,,,,,8.5,Lake Rotoma,
V100014251,,,,,,,7.400000095,Lake Rotomaha,
V100014252,,,,,,,6.300000191,Lake Rotorua,
V100014253,,,,,,,6.300000191,Lake Rotorua,
V100014254,,,,,,,7.699999809,Lake Tarawera,
V100014255,,,,,,,7.199999809,Lake Tikitapu,
V100014256,,,,,,,7.900000095,Lake Okareka,
V100014257,,,,,,,9.800000191,Lake Okaro,
V100014258,,,,,,,7.599999905,Lake Okatai,
V100014259,,,,,,,7.599999905,Lake Rerewhakaaitu,
V100014260,,,,,,,7.800000191,Lake Rotoehu,
V100014261,,,,,,,7.400000095,Lake Rotoiti,
V100014262,,,,,,,7.400000095,Lake Rotoiti,
V100014263,,,,,,,7.5,Lake Rotoma,
V100014264,,,,,,,7.900000095,Lake Rotomaha,
V100014265,,,,,,,6.699999809,Lake Rotorua,
V100014266,,,,,,,6.900000095,Lake Rotorua,
V100014267,,,,,,,8.100000381,Lake Tarawera,
V100014268,,,,,,,7.5,Lake Tikitapu,
V100014269,,,,,,,8,Lake Okareka,
V100014270,,,,,,,9.100000381,Lake Okaro,
V100014271,,,,,,,7.900000095,Lake Okatai,
V100014272,,,,,,,7.5,Lake Rerewhakaaitu,
V100014273,,,,,,,8.600000381,Lake Rotoehu,
V100014274,,,,,,,7.400000095,Lake Rotoiti,
V100014275,,,,,,,7.099999905,Lake Rotoiti,
V100014276,,,,,,,7.199999809,Lake Rotoma,
V100014277,,,,,,,8,Lake Rotomaha,
V100014278,,,,,,,6.699999809,Lake Rotorua,
V100014279,,,,,,,6.900000095,Lake Rotorua,
V100014280,,,,,,,7.900000095,Lake Tarawera,
V100014281,,,,,,,7.199999809,Lake Tikitapu,
V100014282,,,,,,,8,Lake Okareka,
V100014283,,,,,,,8.25,Lake Okaro,
V100014284,,,,,,,7.599999905,Lake Okatai,
V100014285,,,,,,,7.5,Lake Rerewhakaaitu,
V100014286,,,,,,,7.800000191,Lake Rotoehu,
V100014287,,,,,,,7.599999905,Lake Rotoiti,
V100014288,,,,,,,6.900000095,Lake Rotoiti,
V100014289,,,,,,,7.199999809,Lake Rotoma,
V100014290,,,,,,,7.800000191,Lake Rotomaha,
V100014291,,,,,,,7.300000191,Lake Rotorua,
V100014292,,,,,,,6.699999809,Lake Rotorua,
V100014293,,,,,,,8.300000191,Lake Tarawera,
V100014294,,,,,,,7.400000095,Lake Tikitapu,
V100014295,,,,,,,7.5,Lake Okareka,
V100014296,,,,,,,7.400000095,Lake Okaro,
V100014297,,,,,,,7.599999905,Lake Okatai,
V100014298,,,,,,,7.300000191,Lake Rerewhakaaitu,
V100014299,,,,,,,8,Lake Rotoehu,
V100014300,,,,,,,7.599999905,Lake Rotoiti,
V100014301,,,,,,,7.300000191,Lake Rotoiti,
V100014302,,,,,,,7.199999809,Lake Rotoma,
V100014303,,,,,,,7.800000191,Lake Rotomaha,
V100014304,,,,,,,6.800000191,Lake Rotorua,
V100014305,,,,,,,7.099999905,Lake Rotorua,
V100014306,,,,,,,7.699999809,Lake Tarawera,
V100014307,,,,,,,7.5,Lake Tikitapu,
V100014308,,,,,,,7.599999905,Lake Okareka,
V100014309,,,,,,,7.300000191,Lake Okaro,
V100014310,,,,,,,7.5,Lake Okatai,
V100014311,,,,,,,7.300000191,Lake Rerewhakaaitu,
V100014312,,,,,,,7.699999809,Lake Rotoehu,
V100014313,,,,,,,7.400000095,Lake Rotoiti,
V100014314,,,,,,,7.300000191,Lake Rotoiti,
V100014315,,,,,,,7.300000191,Lake Rotoma,
V100014316,,,,,,,7.599999905,Lake Rotomaha,
V100014317,,,,,,,6.699999809,Lake Rotorua,
V100014318,,,,,,,6.800000191,Lake Rotorua,
V100014319,,,,,,,7.800000191,Lake Tarawera,
V100014320,,,,,,,7.199999809,Lake Tikitapu,
V100014321,,,,,,,7.5,Lake Okareka,
V100014322,,,,,,,7,Lake Okaro,
V100014323,,,,,,,6.900000095,Lake Okatai,
V100014324,,,,,,,7.099999905,Lake Rerewhakaaitu,
V100014325,,,,,,,7.099999905,Lake Rotoehu,
V100014326,,,,,,,7.199999809,Lake Rotoiti,
V100014327,,,,,,,7.199999809,Lake Rotoiti,
V100014328,,,,,,,6.5,Lake Rotoma,
V100014329,,,,,,,6.5,Lake Rotomaha,
V100014330,,,,,,,8.699999809,Lake Rotorua,
V100014331,,,,,,,7.199999809,Lake Rotorua,
V100014332,,,,,,,7.300000191,Lake Tarawera,
V100014333,,,,,,,6.699999809,Lake Tikitapu,
V100014334,,,,,,,7.400000095,Lake Okareka,
V100014335,,,,,,,7.099999905,Lake Okaro,
V100014336,,,,,,,7,Lake Okatai,
V100014337,,,,,,,7.300000191,Lake Rerewhakaaitu,
V100014338,,,,,,,7.400000095,Lake Rotoehu,
V100014339,,,,,,,7,Lake Rotoiti,
V100014340,,,,,,,6.900000095,Lake Rotoiti,
V100014341,,,,,,,7.400000095,Lake Rotoma,
V100014342,,,,,,,6.599999905,Lake Rotomaha,
V100014343,,,,,,,6.099999905,Lake Rotorua,
V100014344,,,,,,,6.400000095,Lake Rotorua,
V100014345,,,,,,,7.599999905,Lake Tarawera,
V100014346,,,,,,,7,Lake Tikitapu,
V100014347,,,,,,,7.5,Lake Okareka,
V100014348,,,,,,,7.45,Lake Okaro,
V100014349,,,,,,,7.3,Lake Okatai,
V100014350,,,,,,,7.3,Lake Rerewhakaaitu,
V100014351,,,,,,,7.55,Lake Rotoehu,
V100014352,,,,,,,7.1,Lake Rotoiti,
V100014353,,,,,,,7.2,Lake Rotoiti,
V100014354,,,,,,,7.15,Lake Rotoma,
V100014355,,,,,,,7.05,Lake Rotomaha,
V100014356,,,,,,,6.65,Lake Rotorua,
V100014357,,,,,,,6.65,Lake Rotorua,
V100014358,,,,,,,7.650000095,Lake Tarawera,
V100014359,,,,,,,7.05,Lake Tikitapu,
V100014360,,,,,,,7.6,Lake Okareka,
V100014361,,,,,,,7,Lake Okaro,
V100014362,,,,,,,7.2,Lake Okatai,
V100014363,,,,,,,7.4,Lake Rerewhakaaitu,
V100014364,,,,,,,7.7,Lake Rotoehu,
V100014365,,,,,,,7.4,Lake Rotoiti,
V100014366,,,,,,,7.2,Lake Rotoiti,
V100014367,,,,,,,7.1,Lake Rotoma,
V100014368,,,,,,,7,Lake Rotomaha,
V100014369,,,,,,,6.7,Lake Rotorua,
V100014370,,,,,,,6.8,Lake Rotorua,
V100014371,,,,,,,7.400000095,Lake Tarawera,
V100014372,,,,,,,7.3,Lake Tikitapu,
V100014373,,,,,,,7.7,Lake Okareka,
V100014374,,,,,,,8,Lake Okaro,
V100014375,,,,,,,7.4,Lake Okatai,
V100014376,,,,,,,7.5,Lake Rerewhakaaitu,
V100014377,,,,,,,7.8,Lake Rotoehu,
V100014378,,,,,,,7.4,Lake Rotoiti,
V100014379,,,,,,,7.4,Lake Rotoiti,
V100014380,,,,,,,7.2,Lake Rotoma,
V100014381,,,,,,,7.1,Lake Rotomaha,
V100014382,,,,,,,6.5,Lake Rotorua,
V100014383,,,,,,,6.8,Lake Rotorua,
V100014384,,,,,,,7.5,Lake Tarawera,
V100014385,,,,,,,7.6,Lake Tikitapu,
V100014386,,,,,,,7.8,Lake Okareka,
V100014387,,,,,,,9.7,Lake Okaro,
V100014388,,,,,,,7.5,Lake Rerewhakaaitu,
V100014389,,,,,,,7.7,Lake Rotoehu,
V100014390,,,,,,,7.3,Lake Rotoiti,
