uniqueID,StudyID,Year,Month,Lat,Lon,StudyLakeName,LakeCountry,Hydrolakes,GoogleName,UniqueLakeName,DataType
V100006154,repo14,2007,,46.861892,-96.250407,LagosID131269,USA,H1021686,NA,Lake6088,surveyed
V100010120,repo14,2007,,46.862291,-96.37406,LagosID89184,USA,H1021721,NA,Lake6089,surveyed
V100009134,repo14,2007,,46.851353,-94.474021,LagosID634,USA,H1021772,NA,Lake6090,surveyed
V100008313,repo14,2007,,46.859484,-96.141474,LagosID44531,USA,H1021787,NA,Lake6091,surveyed
V100009356,repo14,2007,,46.853812,-95.215816,LagosID67992,USA,H1021807,NA,Lake6092,surveyed
V100006739,repo14,2007,,46.852584,-95.066693,LagosID20042,USA,H1021817,NA,Lake6093,surveyed
V100007230,repo14,2007,,46.849449,-94.817261,LagosID279,USA,H1021894,NA,Lake6094,surveyed
V100007955,repo14,2007,,46.852269,-94.765202,LagosID38874,USA,H1021921,NA,Lake6095,surveyed
V100006252,repo14,2007,,46.848518,-95.707977,LagosID1364,USA,H1021988,NA,Lake6096,surveyed
V100010237,repo14,2007,,46.847731,-94.576397,LagosID96038,USA,H1022037,NA,Lake6097,surveyed
V100010299,repo14,2007,,46.837834,-94.873502,LagosID9914,USA,H1022063,NA,Lake6098,surveyed
V100009398,repo14,2007,,46.84045,-96.035479,LagosID69294,USA,H1022075,NA,Lake6099,surveyed
V100006581,repo14,2007,,46.837082,-95.21776,LagosID17870,USA,H1022136,NA,Lake6100,surveyed
V100009971,repo14,2007,,46.836197,-95.901454,LagosID83936,USA,H1022145,NA,Lake6101,surveyed
V100005643,repo14,2007,,46.834878,-95.076923,LagosID102122,USA,H1022202,NA,Lake6102,surveyed
V100009900,repo14,2007,,46.834486,-93.903601,LagosID82539,USA,H1022255,NA,Lake6103,surveyed
V100009692,repo14,2007,,46.822262,-96.147196,LagosID77610,USA,H1022295,NA,Lake6104,surveyed
V100005885,repo14,2007,,46.82507,-94.387684,LagosID116547,USA,H1022324,NA,Lake6105,surveyed
V100008415,repo14,2007,,46.823344,-93.210489,LagosID464,USA,H1022379,NA,Lake6106,surveyed
V100009047,repo14,2007,,46.823656,-94.882555,LagosID60753,USA,H1022405,NA,Lake6107,surveyed
V100007405,repo14,2007,,46.821149,-93.928003,LagosID30484,USA,H1022425,NA,Lake6108,surveyed
V100005863,repo14,2007,,46.82273,-95.721554,LagosID114755,USA,H1022452,NA,Lake6109,surveyed
V100006285,repo14,2007,,46.810255,-94.491067,LagosID137800,USA,H1022496,NA,Lake6110,surveyed
V100006045,repo14,2007,,46.808411,-93.310913,LagosID125063,USA,H1022548,NA,Lake6111,surveyed
V100005981,repo14,2007,,46.803297,-95.033146,LagosID1212,USA,H1022590,NA,Lake6112,surveyed
V100005705,repo14,2007,,46.803672,-93.944257,LagosID1055,USA,H1022602,NA,Lake6113,surveyed
V100010295,repo14,2007,,46.803281,-95.881096,LagosID990,USA,H1022635,NA,Lake6114,surveyed
V100006142,repo14,2007,,46.790776,-93.222212,LagosID130534,USA,H1022794,NA,Lake6115,surveyed
V100006330,repo14,2007,,46.78901,-96.115101,LagosID140545,USA,H1022867,NA,Lake6117,surveyed
V100007138,repo14,2007,,46.78541,-94.321246,LagosID26423,USA,H1022872,NA,Lake6118,surveyed
V100006191,repo14,2007,,46.790042,-96.211128,LagosID133372,USA,H1022891,NA,Lake6119,surveyed
V100007437,repo14,2007,,46.790985,-95.631426,LagosID30834,USA,H1022910,NA,Lake6120,surveyed
V100010143,repo14,2007,,46.783677,-96.101679,LagosID90245,USA,H1022944,NA,Lake6121,surveyed
V100006808,repo14,2007,,46.78232,-96.172732,LagosID2118,USA,H1022963,NA,Lake6122,surveyed
V100009906,repo14,2007,,46.772426,-93.996002,LagosID82575,USA,H1023059,NA,Lake6123,surveyed
V100008259,repo14,2007,,46.780253,-95.909175,LagosID43496,USA,H1023079,NA,Lake6124,surveyed
V100009746,repo14,2007,,46.772881,-95.854115,LagosID78717,USA,H1023110,NA,Lake6125,surveyed
V100007505,repo14,2007,,46.769003,-96.225325,LagosID31938,USA,H1023152,NA,Lake6126,surveyed
V100007306,repo14,2007,,46.769728,-94.084473,LagosID2891,USA,H1023171,NA,Lake6127,surveyed
V100005845,repo14,2007,,46.7543,-95.936329,LagosID113757,USA,H1023393,NA,Lake6128,surveyed
V100007953,repo14,2007,,46.743846,-95.022372,LagosID38868,USA,H1023440,NA,Lake6129,surveyed
V100006954,repo14,2007,,46.749668,-95.103239,LagosID2351,USA,H1023444,NA,Lake6130,surveyed
V100009740,repo14,2007,,46.742211,-95.839538,LagosID78669,USA,H1023501,NA,Lake6131,surveyed
V100009494,repo14,2007,,46.735332,-95.839066,LagosID72329,USA,H1023614,NA,Lake6132,surveyed
V100008029,repo14,2007,,46.733992,-93.190069,LagosID40002,USA,H1023699,NA,Lake6133,surveyed
V100007884,repo14,2007,,46.723406,-92.891921,LagosID3780,USA,H1023767,NA,Lake6134,surveyed
V100009747,repo14,2007,,46.717498,-95.882106,LagosID78721,USA,H1023876,NA,Lake6135,surveyed
V100010005,repo14,2007,,46.71626,-93.209723,LagosID84688,USA,H1023924,NA,Lake6136,surveyed
V100008097,repo14,2007,,46.712688,-94.11663,LagosID41014,USA,H1023930,NA,Lake6137,surveyed
V100007708,repo14,2007,,46.70657,-95.761739,LagosID34980,USA,H1024034,NA,Lake6138,surveyed
V100007769,repo14,2007,,46.703645,-95.923391,LagosID36033,USA,H1024068,NA,Lake6139,surveyed
V100007476,repo14,2007,,46.69466,-85.352959,LagosID3156,USA,H1024137,NA,Lake6141,surveyed
V100005940,repo14,2007,,46.699063,-95.659609,LagosID118973,USA,H1024152,NA,Lake6142,surveyed
V100009360,repo14,2007,,46.688289,-95.450542,LagosID68000,USA,H1024281,NA,Lake6143,surveyed
V100009059,repo14,2007,,46.686958,-93.897443,LagosID614,USA,H1024309,NA,Lake6144,surveyed
V100007828,repo14,2007,,46.684263,-95.401978,LagosID36803,USA,H1024315,NA,Lake6145,surveyed
V100007679,repo14,2007,,46.672915,-95.413779,LagosID34662,USA,H1024429,NA,Lake6147,surveyed
V100010317,repo14,2007,,46.670132,-94.664052,LagosID9953,USA,H1024437,NA,Lake6148,surveyed
V100009629,repo14,2007,,46.676049,-94.040879,LagosID76238,USA,H1024519,NA,Lake6149,surveyed
V100005781,repo14,2007,,46.658543,-95.880481,LagosID11017,USA,H1024541,NA,Lake6150,surveyed
V100006283,repo14,2007,,46.664682,-93.897047,LagosID137795,USA,H1024542,NA,Lake6151,surveyed
V100007454,repo14,2007,,46.661629,-92.991902,LagosID3116,USA,H1024562,NA,Lake6152,surveyed
V100008777,repo14,2007,,46.649027,-93.366072,LagosID532,USA,H1024567,NA,Lake6153,surveyed
V100008401,repo14,2007,,46.660078,-94.044101,LagosID462,USA,H1024652,NA,Lake6154,surveyed
V100007681,repo14,2007,,46.655767,-93.826858,LagosID34670,USA,H1024671,NA,Lake6155,surveyed
V100009722,repo14,2007,,46.658488,-93.817816,LagosID78360,USA,H1024671,NA,Lake6155,surveyed
V100007616,repo14,2007,,46.653551,-94.201649,LagosID3368,USA,H1024715,NA,Lake6156,surveyed
V100005812,repo14,2007,,46.65092,-95.818312,LagosID111780,USA,H1024756,NA,Lake6157,surveyed
V100007695,repo14,2007,,46.6456,-94.231778,LagosID3480,USA,H1024768,NA,Lake6158,surveyed
V100008295,repo14,2007,,46.643752,-93.813501,LagosID44197,USA,H1024796,NA,Lake6159,surveyed
V100008998,repo14,2007,,46.642371,-93.357441,LagosID589,USA,H1024816,NA,Lake6160,surveyed
V100009244,repo14,2007,,46.638488,-96.058847,LagosID65300,USA,H1024868,NA,Lake6161,surveyed
V100007156,repo14,2007,,46.631291,-85.596533,LagosID2668,USA,H1024964,NA,Lake6162,surveyed
V100007647,repo14,2007,,46.628746,-88.060307,LagosID3412,USA,H1025012,NA,Lake6163,surveyed
V100009923,repo14,2007,,46.618354,-68.005937,LagosID8297,USA,H1025073,NA,Lake6164,surveyed
V100009473,repo14,2007,,46.620382,-92.439757,LagosID71675,USA,H1025090,NA,Lake6166,surveyed
V100010179,repo14,2007,,46.61383,-94.207573,LagosID92987,USA,H1025173,NA,Lake6167,surveyed
V100010101,repo14,2007,,46.609052,-94.212657,LagosID88833,USA,H1025220,NA,Lake6168,surveyed
V100010255,repo14,2007,,46.59966,-96.186512,LagosID9643,USA,H1025347,NA,Lake6171,surveyed
V100010278,repo14,2007,,46.600936,-92.43344,LagosID97763,USA,H1025360,NA,Lake6172,surveyed
V100006906,repo14,2007,,46.599342,-92.463841,LagosID2275,USA,H1025373,NA,Lake6173,surveyed
V100009744,repo14,2007,,46.59187,-95.811319,LagosID78703,USA,H1025447,NA,Lake6174,surveyed
V100007611,repo14,2007,,46.587274,-94.383028,LagosID33644,USA,H1025523,NA,Lake6175,surveyed
V100007380,repo14,2007,,46.583233,-86.223116,LagosID3008,USA,H1025556,NA,Lake6176,surveyed
V100008935,repo14,2007,,46.583292,-92.49608,LagosID56235,USA,H1025569,NA,Lake6177,surveyed
V100008434,repo14,2007,,46.582927,-91.34466,LagosID4674,USA,H1025603,NA,Lake6178,surveyed
V100010046,repo14,2007,,46.571474,-96.205802,LagosID8588,USA,H1025722,NA,Lake6180,surveyed
V100008106,repo14,2007,,46.5697,-94.132112,LagosID41071,USA,H1025741,NA,Lake6181,surveyed
V100010068,repo14,2007,,46.566316,-95.706919,LagosID87076,USA,H1025769,NA,Lake6182,surveyed
V100007819,repo14,2007,,46.552356,-94.12706,LagosID36752,USA,H1025913,NA,Lake6184,surveyed
V100006321,repo14,2007,,46.557221,-94.301788,LagosID139825,USA,H1025938,NA,Lake6185,surveyed
V100007139,repo14,2007,,46.550226,-94.31333,LagosID26424,USA,H1026011,NA,Lake6186,surveyed
V100005888,repo14,2007,,46.544224,-94.147928,LagosID116577,USA,H1026023,NA,Lake6187,surveyed
V100006054,repo14,2007,,46.546483,-95.739406,LagosID125369,USA,H1026045,NA,Lake6188,surveyed
V100008237,repo14,2007,,46.541166,-94.163302,LagosID43201,USA,H1026082,NA,Lake6189,surveyed
V100007094,repo14,2007,,46.539889,-95.870466,LagosID25700,USA,H1026095,NA,Lake6190,surveyed
V100008087,repo14,2007,,46.536275,-92.524031,LagosID408,USA,H1026189,NA,Lake6191,surveyed
V100008570,repo14,2007,,46.533879,-94.313744,LagosID49359,USA,H1026246,NA,Lake6192,surveyed
V100009774,repo14,2007,,46.536038,-94.322501,LagosID79461,USA,H1026246,NA,Lake6192,surveyed
V100009331,repo14,2007,,46.52278,-95.723216,LagosID67288,USA,H1026325,NA,Lake6194,surveyed
V100010103,repo14,2007,,46.52035,-93.745271,LagosID88847,USA,H1026326,NA,Lake6195,surveyed
V100005792,repo14,2007,,46.515068,-95.591645,LagosID110696,USA,H1026425,NA,Lake6196,surveyed
V100006937,repo14,2007,,46.509588,-93.968318,LagosID23218,USA,H1026477,NA,Lake6198,surveyed
V100007690,repo14,2007,,46.507918,-94.126855,LagosID3473,USA,H1026500,NA,Lake6199,surveyed
V100006053,repo14,2007,,46.501754,-95.891544,LagosID125336,USA,H1026597,NA,Lake6201,surveyed
V100005834,repo14,2007,,46.495063,-96.051377,LagosID112805,USA,H1026633,NA,Lake6202,surveyed
V100007782,repo14,2007,,46.497611,-92.678901,LagosID3621,USA,H1026634,NA,Lake6203,surveyed
V100007625,repo14,2007,,46.492073,-91.295521,LagosID3377,USA,H1026726,NA,Lake6204,surveyed
V100005913,repo14,2007,,46.489818,-93.965939,LagosID117629,USA,H1026755,NA,Lake6205,surveyed
V100006677,repo14,2007,,46.488275,-85.947977,LagosID1922,USA,H1026823,NA,Lake6206,surveyed
V100006764,repo14,2007,,46.488591,-86.30617,LagosID2047,USA,H1026831,NA,Lake6207,surveyed
V100009694,repo14,2007,,46.479932,-95.935712,LagosID77634,USA,H1026882,NA,Lake6209,surveyed
V100007763,repo14,2007,,46.480532,-86.257939,LagosID3597,USA,H1026892,NA,Lake6210,surveyed
V100008068,repo14,2007,,46.473982,-84.645938,LagosID4056,USA,H1026906,NA,Lake6211,surveyed
V100009281,repo14,2007,,46.472796,-94.257061,LagosID65989,USA,H1026956,NA,Lake6213,surveyed
V100007070,repo14,2007,,46.471978,-94.153035,LagosID25327,USA,H1026957,NA,Lake6214,surveyed
V100009036,repo14,2007,,46.467372,-93.896504,LagosID60678,USA,H1027000,NA,Lake6215,surveyed
V100008855,repo14,2007,,46.465808,-94.165229,LagosID54607,USA,H1027054,NA,Lake6216,surveyed
V100008990,repo14,2007,,46.46253,-93.537145,LagosID58705,USA,H1027059,NA,Lake6217,surveyed
V100008119,repo14,2007,,46.463902,-85.716325,LagosID4123,USA,H1027097,NA,Lake6218,surveyed
V100007550,repo14,2007,,46.454886,-94.165196,LagosID32612,USA,H1027149,NA,Lake6219,surveyed
V100006272,repo14,2007,,46.443584,-95.761876,LagosID137407,USA,H1027257,NA,Lake6220,surveyed
V100010251,repo14,2007,,46.447001,-95.972101,LagosID96377,USA,H1027276,NA,Lake6221,surveyed
V100010009,repo14,2007,,46.443081,-93.746541,LagosID84701,USA,H1027302,NA,Lake6222,surveyed
V100005823,repo14,2007,,46.439236,-93.732303,LagosID112541,USA,H1027334,NA,Lake6223,surveyed
V100009899,repo14,2007,,46.434295,-94.790587,LagosID82534,USA,H1027416,NA,Lake6225,surveyed
V100009583,repo14,2007,,46.423535,-93.82959,LagosID75167,USA,H1027417,NA,Lake6226,surveyed
V100007519,repo14,2007,,46.433921,-95.954848,LagosID3215,USA,H1027445,NA,Lake6227,surveyed
V100007785,repo14,2007,,46.42484,-93.884403,LagosID3626,USA,H1027479,NA,Lake6228,surveyed
V100010082,repo14,2007,,46.41883,-94.303463,LagosID87813,USA,H1027597,NA,Lake6230,surveyed
V100006871,repo14,2007,,46.419244,-95.552536,LagosID22196,USA,H1027607,NA,Lake6231,surveyed
V100005735,repo14,2007,,46.417733,-95.530334,LagosID107313,USA,H1027664,NA,Lake6233,surveyed
V100007589,repo14,2007,,46.414283,-88.68556,LagosID3336,USA,H1027677,NA,Lake6234,surveyed
V100005980,repo14,2007,,46.414994,-95.96406,LagosID121164,USA,H1027692,NA,Lake6235,surveyed
V100010052,repo14,2007,,46.41504,-96.183738,LagosID86022,USA,H1027715,NA,Lake6236,surveyed
V100005689,repo14,2007,,46.395563,-92.70631,LagosID104280,USA,H1027898,NA,Lake6238,surveyed
V100009488,repo14,2007,,46.396545,-93.948484,LagosID72054,USA,H1027933,NA,Lake6240,surveyed
V100007570,repo14,2007,,46.384799,-88.877898,LagosID3297,USA,H1028002,NA,Lake6241,surveyed
V100008897,repo14,2007,,46.376773,-91.540109,LagosID5531,USA,H1028060,NA,Lake6242,surveyed
V100008820,repo14,2007,,46.378923,-91.572486,LagosID5393,USA,H1028073,NA,Lake6243,surveyed
V100007430,repo14,2007,,46.375178,-95.837518,LagosID30804,USA,H1028092,NA,Lake6245,surveyed
V100006181,repo14,2007,,46.36819,-94.477753,LagosID132634,USA,H1028131,NA,Lake6246,surveyed
V100005707,repo14,2007,,46.372096,-95.765908,LagosID105575,USA,H1028156,NA,Lake6248,surveyed
V100008439,repo14,2007,,46.368953,-91.529249,LagosID4687,USA,H1028182,NA,Lake6249,surveyed
V100008751,repo14,2007,,46.364303,-91.520137,LagosID5281,USA,H1028182,NA,Lake6249,surveyed
V100006298,repo14,2007,,46.365018,-95.823625,LagosID138503,USA,H1028190,NA,Lake6251,surveyed
V100010040,repo14,2007,,46.361864,-94.306591,LagosID85739,USA,H1028226,NA,Lake6252,surveyed
V100007217,repo14,2007,,46.362893,-95.749593,LagosID27690,USA,H1028248,NA,Lake6253,surveyed
V100008688,repo14,2007,,46.358081,-91.549324,LagosID5169,USA,H1028270,NA,Lake6254,surveyed
V100005956,repo14,2007,,46.357425,-95.623887,LagosID120066,USA,H1028312,NA,Lake6255,surveyed
V100009600,repo14,2007,,46.354857,-88.721283,LagosID753,USA,H1028313,NA,Lake6256,surveyed
V100007861,repo14,2007,,46.355425,-89.669574,LagosID3735,USA,H1028337,NA,Lake6257,surveyed
V100005896,repo14,2007,,46.350133,-94.852542,LagosID11689,USA,H1028444,NA,Lake6258,surveyed
V100007890,repo14,2007,,46.340803,-93.991915,LagosID37862,USA,H1028480,NA,Lake6259,surveyed
V100008289,repo14,2007,,46.342384,-91.349763,LagosID4413,USA,H1028481,NA,Lake6260,surveyed
V100005971,repo14,2007,,46.333101,-89.274681,LagosID1208,USA,H1028575,NA,Lake6261,surveyed
V100008594,repo14,2007,,46.32735,-91.514281,LagosID4974,USA,H1028654,NA,Lake6262,surveyed
V100006206,repo14,2007,,46.316136,-93.885308,LagosID133715,USA,H1028694,NA,Lake6263,surveyed
V100006921,repo14,2007,,46.326209,-88.326748,LagosID2299,USA,H1028709,NA,Lake6264,surveyed
V100005895,repo14,2007,,46.315714,-95.671691,LagosID116884,USA,H1028737,NA,Lake6265,surveyed
V100008803,repo14,2007,,46.317402,-91.507502,LagosID5362,USA,H1028777,NA,Lake6267,surveyed
V100010249,repo14,2007,,46.305238,-96.031786,LagosID9632,USA,H1028902,NA,Lake6268,surveyed
V100006570,repo14,2007,,46.302207,-85.572374,LagosID1778,USA,H1028904,NA,Lake6269,surveyed
V100006310,repo14,2007,,46.304337,-89.175142,LagosID1389,USA,H1028934,NA,Lake6270,surveyed
V100005800,repo14,2007,,46.297743,-94.332468,LagosID111443,USA,H1028950,NA,Lake6272,surveyed
V100006356,repo14,2007,,46.292879,-95.748684,LagosID1423,USA,H1029002,NA,Lake6273,surveyed
V100008827,repo14,2007,,46.283394,-89.971716,LagosID5411,USA,H1029061,NA,Lake6274,surveyed
V100007863,repo14,2007,,46.28168,-88.045088,LagosID3739,USA,H1029184,NA,Lake6275,surveyed
V100007996,repo14,2007,,46.277518,-89.784211,LagosID3948,USA,H1029199,NA,Lake6277,surveyed
V100009060,repo14,2007,,46.278253,-88.008349,LagosID615,USA,H1029229,NA,Lake6278,surveyed
V100008861,repo14,2007,,46.26684,-87.574604,LagosID547,USA,H1029276,NA,Lake6279,surveyed
V100006977,repo14,2007,,46.27099,-89.652082,LagosID2381,USA,H1029283,NA,Lake6280,surveyed
V100008144,repo14,2007,,46.263456,-87.592098,LagosID4160,USA,H1029321,NA,Lake6282,surveyed
V100006887,repo14,2007,,46.269345,-86.448062,LagosID2245,USA,H1029322,NA,Lake6283,surveyed
V100006414,repo14,2007,,46.265856,-95.618436,LagosID15124,USA,H1029349,NA,Lake6284,surveyed
V100007214,repo14,2007,,46.265277,-87.421843,LagosID2765,USA,H1029358,NA,Lake6285,surveyed
V100008618,repo14,2007,,46.261119,-91.303661,LagosID5028,USA,H1029367,NA,Lake6286,surveyed
V100006451,repo14,2007,,46.258406,-95.790909,LagosID15833,USA,H1029374,NA,Lake6287,surveyed
V100006557,repo14,2007,,46.25927,-89.712535,LagosID1743,USA,H1029385,NA,Lake6288,surveyed
V100007194,repo14,2007,,46.258076,-89.668071,LagosID2741,USA,H1029396,NA,Lake6289,surveyed
V100007246,repo14,2007,,46.258309,-87.495801,LagosID2809,USA,H1029403,NA,Lake6290,surveyed
V100007534,repo14,2007,,46.256478,-89.411431,LagosID3241,USA,H1029413,NA,Lake6292,surveyed
V100007832,repo14,2007,,46.258713,-89.871737,LagosID3685,USA,H1029434,NA,Lake6295,surveyed
V100005966,repo14,2007,,46.252087,-95.713791,LagosID12023,USA,H1029455,NA,Lake6296,surveyed
V100007475,repo14,2007,,46.250914,-91.310028,LagosID3154,USA,H1029485,NA,Lake6297,surveyed
V100008975,repo14,2007,,46.249663,-93.035534,LagosID57729,USA,H1029491,NA,Lake6298,surveyed
V100007800,repo14,2007,,46.243829,-94.610406,LagosID3652,USA,H1029511,NA,Lake6299,surveyed
V100007915,repo14,2007,,46.245707,-95.573296,LagosID38156,USA,H1029527,NA,Lake6300,surveyed
V100007648,repo14,2007,,46.246753,-89.042672,LagosID3415,USA,H1029579,NA,Lake6301,surveyed
V100008582,repo14,2007,,46.233289,-89.714816,LagosID4952,USA,H1029607,NA,Lake6302,surveyed
V100006253,repo14,2007,,46.235284,-95.578477,LagosID136401,USA,H1029640,NA,Lake6303,surveyed
V100008922,repo14,2007,,46.237913,-89.606555,LagosID5582,USA,H1029656,NA,Lake6304,surveyed
V100007287,repo14,2007,,46.248637,-96.123054,LagosID28705,USA,H1029660,NA,Lake6305,surveyed
V100008778,repo14,2007,,46.224732,-89.59206,LagosID5322,USA,H1029719,NA,Lake6306,surveyed
V100008003,repo14,2007,,46.224609,-89.171175,LagosID3961,USA,H1029722,NA,Lake6307,surveyed
V100007396,repo14,2007,,46.224268,-89.667608,LagosID3032,USA,H1029737,NA,Lake6308,surveyed
V100006394,repo14,2007,,46.221751,-87.493257,LagosID1481,USA,H1029763,NA,Lake6309,surveyed
V100010276,repo14,2007,,46.216787,-89.076448,LagosID977,USA,H1029829,NA,Lake6310,surveyed
V100010201,repo14,2007,,46.218361,-94.75374,LagosID94012,USA,H1029856,NA,Lake6311,surveyed
V100006578,repo14,2007,,46.209864,-85.886065,LagosID1785,USA,H1029957,NA,Lake6314,surveyed
V100006028,repo14,2007,,46.205615,-94.75936,LagosID124009,USA,H1029973,NA,Lake6315,surveyed
V100010174,repo14,2007,,46.203996,-88.018647,LagosID923,USA,H1029975,NA,Lake6316,surveyed
V100005692,repo14,2007,,46.194874,-88.468515,LagosID1044,USA,H1030022,NA,Lake6317,surveyed
V100006314,repo14,2007,,46.199443,-88.442011,LagosID1395,USA,H1030030,NA,Lake6318,surveyed
V100009690,repo14,2007,,46.197977,-88.056814,LagosID776,USA,H1030053,NA,Lake6319,surveyed
V100007262,repo14,2007,,46.201033,-88.908178,LagosID2835,USA,H1030055,NA,Lake6320,surveyed
V100006110,repo14,2007,,46.189122,-89.829604,LagosID1291,USA,H1030133,NA,Lake6321,surveyed
V100008849,repo14,2007,,46.190294,-91.968067,LagosID5454,USA,H1030144,NA,Lake6322,surveyed
V100008942,repo14,2007,,46.192205,-94.769567,LagosID56631,USA,H1030155,NA,Lake6323,surveyed
V100005743,repo14,2007,,46.187964,-96.123476,LagosID107638,USA,H1030204,NA,Lake6324,surveyed
V100010090,repo14,2007,,46.181314,-96.14869,LagosID88111,USA,H1030236,NA,Lake6326,surveyed
V100007493,repo14,2007,,46.183184,-85.015934,LagosID3170,USA,H1030267,NA,Lake6327,surveyed
V100008896,repo14,2007,,46.185463,-90.074092,LagosID5524,USA,H1030275,NA,Lake6328,surveyed
V100007560,repo14,2007,,46.181795,-88.0609,LagosID3279,USA,H1030313,NA,Lake6329,surveyed
V100008905,repo14,2007,,46.179259,-90.460703,LagosID5555,USA,H1030325,NA,Lake6330,surveyed
V100007186,repo14,2007,,46.173465,-88.150296,LagosID2725,USA,H1030343,NA,Lake6331,surveyed
V100006393,repo14,2007,,46.167125,-95.310778,LagosID14807,USA,H1030349,NA,Lake6332,surveyed
V100007959,repo14,2007,,46.171906,-89.71061,LagosID3890,USA,H1030433,NA,Lake6333,surveyed
V100009421,repo14,2007,,46.169502,-94.323705,LagosID70058,USA,H1030444,NA,Lake6334,surveyed
V100009802,repo14,2007,,46.166909,-68.750793,LagosID8017,USA,H1030466,NA,Lake6335,surveyed
V100006592,repo14,2007,,46.159359,-89.918933,LagosID1798,USA,H1030527,NA,Lake6337,surveyed
V100006800,repo14,2007,,46.165024,-95.198415,LagosID21097,USA,H1030533,NA,Lake6338,surveyed
V100008841,repo14,2007,,46.160328,-90.066721,LagosID5440,USA,H1030587,NA,Lake6339,surveyed
V100007949,repo14,2007,,46.154775,-93.972377,LagosID388,USA,H1030614,NA,Lake6340,surveyed
V100005995,repo14,2007,,46.150622,-89.695099,LagosID1223,USA,H1030623,NA,Lake6341,surveyed
V100008286,repo14,2007,,46.157008,-90.906687,LagosID4402,USA,H1030628,NA,Lake6342,surveyed
V100008539,repo14,2007,,46.154298,-90.0892,LagosID4877,USA,H1030682,NA,Lake6344,surveyed
V100009012,repo14,2007,,46.136789,-95.335115,LagosID59770,USA,H1030838,NA,Lake6346,surveyed
V100007030,repo14,2007,,46.135552,-89.334151,LagosID2462,USA,H1030841,NA,Lake6347,surveyed
V100007067,repo14,2007,,46.131414,-94.448541,LagosID25315,USA,H1030862,NA,Lake6348,surveyed
